    0.769153538981102347E+01   -0.232912162413813775E+02    0.849667908344077377E-01    0.901333604290887888E+05   -0.819550935074449626E+03   -0.284372574689700832E+04    0.378740853241379227E+05    0.391597084926232901E+04   -0.167404042980737495E+04    0.342292511487219017E+05    0.846665387970139250E+03   -0.278459423820913617E+04   -0.267186082458994724E+04
    0.759486544155059384E+01   -0.227603686773626634E+02    0.104871917378590362E+00    0.638882884135818094E+05    0.207236633834490840E+04    0.337427892318050453E+04    0.423131821134115817E+05    0.450605856895382885E+03   -0.242735313321619833E+04    0.412021262197144824E+05   -0.590057661587066718E+03   -0.369939236693832208E+04   -0.267507143584407640E+04
