    0.978177905082702637E+03    0.348536610603332520E+02    0.583332180976867676E+02    0.781485199928283691E+05    0.458691567182540894E+04   -0.942407548427581787E+04    0.959252059459686279E+05   -0.863101109862327576E+04   -0.116690389811992645E+05    0.730581164360046387E+05    0.137710571289062500E+03    0.308893471956253052E+04   -0.213280499492507446E+13   -0.470515351937698423E+01    1
    0.538380265235900879E+03   -0.158931612968444824E+02    0.921274900436401367E+02    0.901829957962036133E+05   -0.974480509757995605E+04   -0.215002447366714478E+04    0.782716691493988037E+05   -0.711279362440109253E+03   -0.464884713292121887E+04    0.696981430053710938E+05   -0.701049715280532837E+04    0.714093446731567383E+04   -0.204285509247044165E+13   -0.471515351937698135E+01    1
    0.658231198787689209E+03   -0.551229715347290039E+02    0.846143662929534912E+02    0.983691692352294922E+05   -0.277514606714248657E+04    0.319943577051162720E+04    0.819306433200836182E+05    0.849838480353355408E+04    0.211072489619255066E+04    0.904754281044006348E+05   -0.912532210350036621E+04   -0.593124032020568848E+04   -0.200898693180279126E+13   -0.472515351937698025E+01    1
    0.345444083213806152E+02   -0.269122123718261719E+01    0.660554945468902588E+02    0.839320302009582520E+05   -0.184082835912704468E+04    0.421938449144363403E+04    0.900065422058105469E+05   -0.933960974216461182E+04    0.147297680377960205E+04    0.832051038742065430E+05    0.937969684600830078E+04   -0.351519286632537842E+04   -0.196369642210366309E+13   -0.473515351937698448E+01    1
    0.573002099990844727E+02    0.541983127593994141E+02    0.898000955581665039E+02    0.877403259277343750E+05   -0.403336584568023682E+04    0.841245353221893311E+04    0.548798739910125732E+05    0.271370932459831238E+04    0.345653817057609558E+04    0.928188562393188477E+05   -0.595573782920837402E+04    0.163265764713287354E+04   -0.193732489595997949E+13   -0.474515351937698782E+01    1
    0.496054291725158691E+02    0.484329938888549805E+02    0.608853936195373535E+02    0.567915797233581543E+05    0.582372546195983887E+04    0.673229694366455078E+04    0.973639309406280518E+05    0.654202923178672791E+04    0.156957656145095825E+03    0.987065076828002930E+05   -0.174489915370941162E+04    0.860675871372222900E+04   -0.187465530478591455E+13   -0.475515351937698494E+01    1
    0.530870735645294189E+03    0.820256829261779785E+02    0.903533101081848145E+02    0.980361282825469971E+05    0.764922872185707092E+04    0.619529560208320618E+04    0.679902136325836182E+05   -0.342290028929710388E+04   -0.477609559893608093E+04    0.667246520519256592E+05   -0.514836683869361877E+04   -0.672673955559730530E+04   -0.183535282526334717E+13   -0.476515351937698117E+01    1
    0.441146969795227051E+03    0.579403281211853027E+02    0.578910768032073975E+02    0.807889997959136963E+05    0.147596970200538635E+04    0.847449675202369690E+04    0.872710764408111572E+05   -0.211066827178001404E+04    0.521876290440559387E+04    0.910643339157104492E+05   -0.685913413763046265E+04    0.816449224948883057E+04   -0.180417833531427051E+13   -0.477515351937698451E+01    1
    0.820262968540191650E+03    0.817669153213500977E+02    0.699416875839233398E+02    0.879547834396362305E+05   -0.831630825996398926E+04    0.940701961517333984E+04    0.747874617576599121E+05   -0.586854070425033569E+04   -0.748239606618881226E+04    0.949245929718017578E+05   -0.742403119802474976E+04    0.735032409429550171E+04   -0.180218394082354272E+13   -0.478515351937698341E+01    1
    0.992900013923645020E+03    0.986803174018859863E+02    0.768804848194122314E+02    0.888424277305603027E+05   -0.329259485006332397E+04    0.395715385675430298E+04    0.963187754154205322E+05   -0.749581381678581238E+04    0.698327496647834778E+04    0.945040643215179443E+05   -0.125068500638008118E+04    0.147378519177436829E+04   -0.178696837611409668E+13   -0.479515351937697876E+01    1
    0.728462696075439453E+03    0.718429803848266602E+02    0.736872196197509766E+02    0.983134686946868896E+05   -0.309861972928047180E+04    0.538722053170204163E+04    0.936709403991699219E+05    0.188482850790023804E+04   -0.116701707243919373E+05    0.348546862602233887E+05   -0.208818018436431885E+04    0.193095356225967407E+04   -0.178002907674497803E+13   -0.480515351937698032E+01    1
    0.769592881202697754E+03    0.339355707168579102E+02    0.647097706794738770E+02    0.832319617271423340E+05   -0.442452281713485718E+04   -0.303073227405548096E+04    0.685024797916412354E+05   -0.325255766510963440E+04   -0.489510372281074524E+04    0.763491988182067871E+05    0.158541500568389893E+04    0.307804644107818604E+04   -0.176601394221718945E+13   -0.481515351937698277E+01    1
    0.699000239372253418E+03    0.892103552818298340E+02    0.798327445983886719E+02    0.872605085372924805E+05    0.101841986179351807E+05   -0.154769122600555420E+04    0.852727949619293213E+05   -0.454814955592155457E+04    0.101271413266658783E+05    0.930857181549072266E+05    0.949974358081817627E+04   -0.387861728668212891E+04   -0.173780060410363013E+13   -0.482515351937698345E+01    1
    0.212189137935638428E+03    0.138426423072814941E+02    0.869316816329956055E+02    0.585657775402069092E+05   -0.285219624638557434E+04   -0.629676058888435364E+04    0.588799238204956055E+05   -0.666170120239257813E+04   -0.599462985992431641E+04    0.877867937088012695E+05    0.344586670398712158E+04    0.679031014442443848E+04   -0.170342323614615723E+13   -0.483515351937698323E+01    1
    0.804221034049987793E+02    0.751152753829956055E+02    0.857279598712921143E+02    0.502789974212646484E+05    0.740344822406768799E+03   -0.352002531290054321E+04    0.808879435062408447E+05   -0.492630153894424438E+03    0.630973204970359802E+04    0.962074995040893555E+05   -0.639277249574661255E+04    0.263305008411407471E+03   -0.164080280169815503E+13   -0.484515351937698480E+01    1
    0.506519973278045654E+03   -0.335229277610778809E+02    0.546617567539215088E+02    0.961200118064880371E+05    0.875454246997833252E+04    0.951896309852600098E+04    0.863476395606994629E+05   -0.416969209909439087E+04    0.143469125032424927E+04    0.951980829238891602E+05   -0.114685893058776855E+05   -0.731477588415145874E+04   -0.159291026473379370E+13   -0.485515351937698814E+01    1
    0.568611025810241699E+03   -0.621064901351928711E+01    0.985143959522247314E+02    0.981125771999359131E+05   -0.902173668146133423E+03    0.523962154984474182E+04    0.819554865360260010E+05    0.321338325738906860E+03    0.744308307766914368E+04    0.294001460075378418E+05    0.175247341394424438E+04    0.309179425239562988E+04   -0.157249180599867554E+13   -0.486515351937698437E+01    1
    0.490698158740997314E+03   -0.841276645660400391E+02    0.932802021503448486E+02    0.903701782226562500E+05    0.462581962347030640E+04   -0.871711969375610352E+04    0.709841549396514893E+05    0.384752526879310608E+04   -0.376077815890312195E+04    0.956576764583587646E+05   -0.912735089659690857E+04   -0.400635525584220886E+04   -0.155434284791572583E+13   -0.487515351937698149E+01    1
    0.238821864128112793E+03   -0.352686524391174316E+02    0.919202148914337158E+02    0.824445128440856934E+05   -0.282327532768249512E+04    0.220648348331451416E+04    0.657050907611846924E+05   -0.242841169238090515E+04    0.439847931265830994E+04    0.763182759284973145E+05    0.873769372701644897E+04    0.686072260141372681E+04   -0.154827369902846851E+13   -0.488515351937698572E+01    1
    0.179296255111694336E+03    0.266547918319702148E+02    0.855992734432220459E+02    0.736528873443603516E+05    0.543498694896697998E+04   -0.521195679903030396E+04    0.372614741325378418E+05    0.404376834630966187E+04   -0.227272957563400269E+04    0.856101989746093750E+05    0.550853759050369263E+04    0.486678183078765869E+04   -0.154491990836414575E+13   -0.489515351937698817E+01    1
    0.965892136096954346E+03    0.129401683807373047E+00    0.888021826744079590E+02    0.624099314212799072E+05    0.444656834006309509E+04    0.341549739241600037E+04    0.830985903739929199E+05   -0.218123942613601685E+04    0.561717152595520020E+03    0.511562466621398926E+05    0.134093761444091797E+04   -0.189691036939620972E+04   -0.153413545829676709E+13   -0.490515351937698973E+01    1
    0.662874519824981689E+03   -0.271248340606689453E+02    0.772542178630828857E+02    0.618883490562438965E+05   -0.693266540765762329E+04   -0.253409147262573242E+03    0.976972460746765137E+05    0.368109792470932007E+04   -0.813620835542678833E+04    0.589231967926025391E+05    0.663764476776123047E+04    0.420460999011993408E+04   -0.148512814465577344E+13   -0.491515351937698775E+01    1
    0.184789717197418213E+03    0.652736186981201172E+02    0.917658269405364990E+02    0.882063746452331543E+05   -0.776431113481521606E+04   -0.881157368421554565E+04    0.248613774776458740E+05    0.172256901860237122E+04    0.142293199896812439E+04    0.789646029472351074E+05   -0.830128490924835205E+04    0.462834239006042480E+04   -0.145754114625323267E+13   -0.492515351937698220E+01    1
    0.202939271926879883E+03    0.602486133575439453E+01    0.542139589786529541E+02    0.854273855686187744E+05   -0.424320474267005920E+04    0.682525336742401123E+02    0.838542461395263672E+05   -0.902503430843353271E+04    0.318652689456939697E+04    0.702367961406707764E+05   -0.536861494183540344E+04    0.314522758126258850E+04   -0.139943331591591138E+13   -0.493515351937698199E+01    1
    0.961234986782073975E+03    0.318144559860229492E+02    0.515568256378173828E+02    0.739973545074462891E+05   -0.626264065504074097E+04    0.417357832193374634E+04    0.690069198608398438E+05    0.271049141883850098E+03    0.692417919635772705E+04    0.829511404037475586E+05   -0.741625428199768066E+04   -0.405319929122924805E+04   -0.139877932712767090E+13   -0.494515351937698799E+01    1
    0.617044448852539062E+03    0.458423495292663574E+02    0.589486718177795410E+02    0.565278828144073486E+05    0.605108216404914856E+04    0.632298067212104797E+04    0.949365854263305664E+05   -0.413217544555664063E+04   -0.109984576702117920E+05    0.510653078556060791E+05   -0.958957523107528687E+03    0.462773516774177551E+04   -0.137456883522157031E+13   -0.495515351937699045E+01    1
    0.581081986427307129E+03    0.921389460563659668E+02    0.656934916973114014E+02    0.998215258121490479E+05    0.880616232752799988E+04   -0.147474780678749084E+04    0.521992027759552002E+05   -0.130881294608116150E+04    0.453845411539077759E+03    0.899082243442535400E+05   -0.772581025958061218E+04    0.973379090428352356E+04   -0.134395086765072241E+13   -0.496515351937698846E+01    1
    0.378520369529724121E+03    0.611259698867797852E+02    0.322733938694000244E+02    0.948684871196746826E+05    0.728167667984962463E+04   -0.115169130265712738E+05    0.963203430175781250E+05    0.503779947757720947E+04   -0.954039096832275391E+04    0.617966413497924805E+05    0.577865093946456909E+04    0.242425054311752319E+04   -0.133233811408423682E+13   -0.497515351937698824E+01    1
    0.483628571033477783E+03   -0.537114739418029785E+02    0.722948789596557617E+02    0.888468146324157715E+05   -0.248239636421203613E+04   -0.398459732532501221E+04    0.839203119277954102E+05    0.316431522369384766E+04    0.229242444038391113E+04    0.623184323310852051E+05    0.201806724071502686E+04   -0.306571125984191895E+04   -0.128776841343478711E+13   -0.498515351937698359E+01    1
    0.657359063625335693E+03   -0.256531238555908203E+02    0.674710154533386230E+02    0.540959179401397705E+05    0.433821454644203186E+04    0.396896153688430786E+03    0.953704118728637695E+05   -0.666318684816360474E+04   -0.710804760456085205E+03    0.623146831989288330E+05   -0.244073197245597839E+04    0.223115012049674988E+04   -0.123418251878259399E+13   -0.499515351937698426E+01    1
    0.869149386882781982E+03   -0.314749717712402344E+02    0.881140649318695068E+02    0.553709030151367188E+05   -0.433667600154876709E+04   -0.333780646324157715E+04    0.461710512638092041E+05    0.836084038019180298E+03   -0.169361457228660583E+04    0.861184895038604736E+05   -0.534158870577812195E+04   -0.579942017793655396E+03   -0.123366238535655347E+13   -0.500515351937698583E+01    1
    0.314834713935852051E+02   -0.374968767166137695E+02    0.704003751277923584E+02    0.749457240104675293E+05    0.586874037981033325E+04    0.933717936277389526E+04    0.830896019935607910E+05    0.376185476779937744E+04   -0.548392832279205322E+04    0.573611438274383545E+05   -0.678848102688789368E+04    0.214700326323509216E+04   -0.121419115457806934E+13   -0.501515351937698384E+01    1
    0.495667457580566406E+02    0.332170486450195313E+02    0.435430288314819336E+02    0.844090402126312256E+05   -0.516762956976890564E+04   -0.422803685069084167E+04    0.563196003437042236E+05   -0.362293794751167297E+04    0.610454604029655457E+04    0.974204719066619873E+05    0.953589305281639099E+04    0.734786316752433777E+04   -0.120029052978866162E+13   -0.502515351937698451E+01    1
    0.565053045749664307E+03    0.634636998176574707E+02    0.341056764125823975E+02    0.819127202033996582E+05    0.733374208211898804E+04   -0.499901324510574341E+04    0.789790153503417969E+05   -0.490403771400451660E+04   -0.870466232299804688E+04    0.878807425498962402E+05    0.924368798732757568E+04    0.784397721290588379E+04   -0.118921486625168286E+13   -0.503515351937698608E+01    1
    0.679229319095611572E+03    0.826361775398254395E+02    0.910988390445709229E+02    0.819442749023437500E+05    0.744374692440032959E+04    0.180819928646087646E+04    0.544405817985534668E+05    0.462039560079574585E+04    0.473198443651199341E+04    0.618912816047668457E+05   -0.197708606719970703E+04    0.219988524913787842E+04   -0.118703700813842236E+13   -0.504515351937698409E+01    1
    0.867540538311004639E+03   -0.999465823173522949E+02    0.826101601123809814E+02    0.997975468635559082E+05    0.723006874322891235E+04   -0.694856345653533936E+04    0.973294734954833984E+05   -0.114819154143333435E+05    0.109462276101112366E+05    0.894095838069915771E+05    0.957868769764900208E+04    0.945189073681831360E+04   -0.116796381741649951E+13   -0.505515351937698298E+01    1
    0.495507240295410156E+03   -0.751766562461853027E+02    0.721138298511505127E+02    0.644139766693115234E+05   -0.762780308723449707E+04    0.162186324596405029E+04    0.968066096305847168E+05   -0.345283597707748413E+04    0.390468984842300415E+04    0.805451214313507080E+05    0.754423961043357849E+04   -0.729534253478050232E+04   -0.110350474791295972E+13   -0.506515351937698455E+01    1
    0.391025125980377197E+03   -0.171815037727355957E+02    0.811676800251007080E+02    0.661829113960266113E+05   -0.625699013471603394E+04   -0.353844016790390015E+04    0.602192759513854980E+05   -0.137631595134735107E+03    0.479469150304794312E+04    0.559381723403930664E+05   -0.302617549896240234E+04    0.157904624938964844E+03   -0.107988915791844666E+13   -0.507515351937697989E+01    1
    0.646827936172485352E+03    0.748395681381225586E+02    0.393862843513488770E+02    0.925322055816650391E+05   -0.567671805620193481E+04    0.546264052391052246E+04    0.901916503906250000E+05    0.581157803535461426E+04   -0.598822534084320068E+03    0.496457576751708984E+05   -0.464916527271270752E+04    0.249678790569305420E+04   -0.106851061064485278E+13   -0.508515351937698501E+01    1
    0.389867484569549561E+03   -0.647617697715759277E+02    0.547580301761627197E+02    0.779008865356445313E+05    0.377828031778335571E+04   -0.605320930480957031E+03    0.948801279067993164E+05    0.454162061214447021E+04    0.142328739166259766E+04    0.848927140235900879E+05    0.641488134860992432E+04    0.843707323074340820E+04   -0.106069679764060291E+13   -0.509515351937699013E+01    1
    0.657833814620971680E+03   -0.517969131469726563E+02    0.533017873764038086E+02    0.697537183761596680E+05    0.503923296928405762E+04   -0.443799793720245361E+04    0.844531416893005371E+05   -0.712150931358337402E+04   -0.802567303180694580E+04    0.835115671157836914E+05   -0.401791036128997803E+04    0.879455506801605225E+04   -0.104739839100292896E+13   -0.510515351937699080E+01    1
    0.396725833415985107E+03   -0.101843833923339844E+02    0.582641243934631348E+02    0.713624656200408936E+05    0.685293301939964294E+04    0.526259467005729675E+04    0.662573039531707764E+05   -0.315839797258377075E+03    0.336315557360649109E+04    0.670583605766296387E+05   -0.562151223421096802E+04    0.481811016798019409E+04   -0.103556247925153906E+13   -0.511515351937698348E+01    1
    0.867018461227416992E+03    0.641357421875000000E+02    0.959040939807891846E+02    0.673781752586364746E+05    0.833353102207183838E+04   -0.972217321395874023E+03    0.370231151580810547E+05    0.129629820585250854E+04   -0.373200625181198120E+04    0.502885341644287109E+05   -0.580856651067733765E+04   -0.606275945901870728E+04   -0.103158710725099585E+13   -0.512515351937698238E+01    1
    0.111006200313568115E+03   -0.180653333663940430E+02    0.429723560810089111E+02    0.945948600769042969E+05   -0.675335377454757690E+04    0.289043933153152466E+04    0.738895535469055176E+05   -0.135595649480819702E+04    0.345483124256134033E+04    0.895151019096374512E+05    0.720123946666717529E+04    0.312507897615432739E+04   -0.102377531668189868E+13   -0.513515351937698394E+01    1
    0.329550445079803467E+03    0.680702090263366699E+02    0.278046548366546631E+02    0.982045650482177734E+05   -0.534515678882598877E+04    0.117716059088706970E+05    0.946422576904296875E+05   -0.617694109678268433E+04    0.881958752870559692E+04    0.946132302284240723E+05    0.163611769676208496E+04   -0.572224557399749756E+04   -0.101090671571240906E+13   -0.514515351937697751E+01    1
    0.158750772476196289E+03    0.724841237068176270E+02    0.428893029689788818E+02    0.734566688537597656E+05    0.165331959724426270E+04    0.766890943050384521E+04    0.805178165435791016E+05    0.340068191289901733E+04   -0.644966661930084229E+04    0.654631435871124268E+05   -0.572027489542961121E+04   -0.264495387673377991E+04   -0.100776372960527100E+13   -0.515515351937698085E+01    1
    0.722040295600891113E+03    0.209220647811889648E+02    0.356037855148315430E+02    0.815728962421417236E+05   -0.119999125599861145E+04    0.120691284537315369E+04    0.535666108131408691E+05    0.618050098419189453E+04   -0.113595128059387207E+04    0.938883304595947266E+05    0.250663310289382935E+04   -0.265852361917495728E+04   -0.971512634725624512E+12   -0.516515351937698330E+01    1
    0.521715044975280762E+03    0.379336357116699219E+02    0.740207791328430176E+02    0.660495936870574951E+05   -0.717020779848098755E+03    0.287392213940620422E+04    0.559582829475402832E+05    0.331379920244216919E+04    0.122501403093338013E+04    0.388781785964965820E+05    0.226399153470993042E+04   -0.384036302566528320E+04   -0.936861794936804565E+12   -0.517515351937698220E+01    1
    0.796719253063201904E+03   -0.248596429824829102E+02    0.679987788200378418E+02    0.929875969886779785E+05    0.850172787904739380E+04    0.708659440279006958E+04    0.633357763290405273E+05   -0.716472566127777100E+04    0.130393803119659424E+04    0.325547933578491211E+05   -0.819963216781616211E+03    0.366897881031036377E+04   -0.903928837599459595E+12   -0.518515351937698643E+01    1
    0.726659893989562988E+02    0.971307516098022461E+02    0.824096858501434326E+02    0.479102671146392822E+05   -0.124898180365562439E+04    0.311775580048561096E+04    0.884773015975952148E+05    0.490455627441406250E+04   -0.108804523944854736E+05    0.482218027114868164E+05   -0.323439389467239380E+04   -0.185020118951797485E+04   -0.900043742476715942E+12   -0.519515351937698533E+01    1
    0.276829600334167480E+03    0.647146344184875488E+02    0.508800923824310303E+02    0.692496299743652344E+05   -0.125629454851150513E+04    0.742686837911605835E+04    0.777647674083709717E+05    0.191818922758102417E+03    0.509264394640922546E+04    0.435518383979797363E+05   -0.855839252471923828E+03   -0.310945063829421997E+04   -0.890486201376208374E+12   -0.520515351937697623E+01    1
    0.790826082229614258E+02   -0.808481574058532715E+02    0.547902345657348633E+02    0.907955586910247803E+05    0.185133293271064758E+04   -0.509605929255485535E+04    0.878379344940185547E+05   -0.558025687932968140E+04    0.104277372360229492E+05    0.869396328926086426E+05    0.884506106376647949E+04   -0.423691421747207642E+04   -0.889886096532495361E+12   -0.521515351937698224E+01    1
    0.521380007266998291E+03   -0.609609603881835938E+02    0.670433342456817627E+02    0.794559359550476074E+05   -0.101408958435058594E+04   -0.746858119964599609E+03    0.205742359161376953E+05    0.202903002500534058E+04   -0.198172181844711304E+04    0.995089888572692871E+05   -0.718978345394134521E+04   -0.919794142246246338E+04   -0.881040399669024780E+12   -0.522515351937697670E+01    1
    0.973248541355133057E+03    0.122626066207885742E+02    0.275243222713470459E+02    0.940885901451110840E+05    0.105967104434967041E+05   -0.291750431060791016E+04    0.917124629020690918E+05   -0.853327065706253052E+04    0.104375287890434265E+05    0.979603052139282227E+05   -0.289441645145416260E+03    0.104363709688186646E+05   -0.864060791588181030E+12   -0.523515351937698092E+01    1
    0.151474595069885254E+03    0.702755093574523926E+02    0.618307948112487793E+02    0.833886265754699707E+05   -0.963224917650222778E+04   -0.100456178188323975E+04    0.431479275226593018E+05    0.450188145041465759E+04    0.109588876366615295E+04    0.492776989936828613E+05    0.407099276781082153E+04    0.300387591123580933E+04   -0.846264244467367065E+12   -0.524515351937698071E+01    1
    0.313450098037719727E+02   -0.689248800277709961E+02    0.710369050502777100E+02    0.634851336479187012E+05    0.773999094963073730E+03    0.342434048652648926E+04    0.635533094406127930E+05   -0.673330426216125488E+04    0.728796869516372681E+04    0.872917771339416504E+05   -0.408874303102493286E+04    0.804880708456039429E+04   -0.821616577207142456E+12   -0.525515351937698583E+01    1
    0.808824896812438965E+02    0.840304613113403320E+02    0.506765425205230713E+02    0.444269716739654541E+05    0.260002389550209045E+04   -0.348651930689811707E+04    0.794023990631103516E+05   -0.386943221092224121E+04    0.853383541107177734E+04    0.994101703166961670E+05    0.394468232989311218E+04   -0.453372076153755188E+04   -0.815511162242332031E+12   -0.526515351937698739E+01    1
    0.572783350944519043E+03   -0.303439259529113770E+02    0.374860465526580811E+02    0.964309632778167725E+05    0.670274347066879272E+03   -0.270150974392890930E+04    0.835746049880981445E+05    0.302236527204513550E+04    0.614204406738281250E+04    0.717745780944824219E+05   -0.682923495769500732E+04   -0.931322574615478516E+02   -0.815065061983740112E+12   -0.527515351937698007E+01    1
    0.637507021427154541E+03    0.239360213279724121E+02    0.352492809295654297E+02    0.960850358009338379E+05    0.484032779932022095E+04   -0.629082769155502319E+04    0.315501272678375244E+05    0.374622642993927002E+02   -0.282033309340476990E+04    0.887515068054199219E+05   -0.554394721984863281E+04    0.754121094942092896E+04   -0.813572582603814575E+12   -0.528515351937697542E+01    1
    0.300169467926025391E+03    0.826655149459838867E+02    0.796487271785736084E+02    0.729349911212921143E+05    0.386003330349922180E+04   -0.397138297557830811E+02    0.529852449893951416E+05   -0.345021113753318787E+04   -0.157926306128501892E+04    0.339907884597778320E+05    0.768169760704040527E+03    0.101367235183715820E+04   -0.813371664236406250E+12   -0.529515351937697609E+01    1
    0.479863762855529785E+03   -0.669082283973693848E+02    0.363708198070526123E+02    0.942208051681518555E+05    0.696907341480255127E+04    0.514465272426605225E+04    0.930203557014465332E+05    0.699107497930526733E+04    0.199902504682540894E+04    0.847811400890350342E+05    0.246838480234146118E+03    0.504061952233314514E+04   -0.806599362472718506E+12   -0.530515351937697677E+01    1
    0.136970281600952148E+03   -0.389939665794372559E+02    0.384808838367462158E+02    0.734894275665283203E+05   -0.870793759822845459E+04    0.488836616277694702E+04    0.865382075309753418E+05    0.101832285523414612E+05   -0.200256705284118652E+02    0.944380581378936768E+05    0.531612560153007507E+04   -0.480148866772651672E+04   -0.799848143620315430E+12   -0.531515351937698188E+01    1
    0.471257925033569336E+03    0.794372558593750000E+01    0.281105816364288330E+02    0.865676939487457275E+05   -0.957579836249351501E+04    0.558339133858680725E+04    0.964439392089843750E+05   -0.284984707832336426E+03   -0.942780673503875732E+04    0.820735931396484375E+05   -0.144708603620529175E+04   -0.973038673400878906E+04   -0.796028582224533936E+12   -0.532515351937698078E+01    1
    0.176597952842712402E+03    0.916611313819885254E+02    0.467907607555389404E+02    0.888045668601989746E+05   -0.127122253179550171E+04   -0.899962037801742554E+04    0.304916322231292725E+05    0.247773006558418274E+04    0.175985470414161682E+04    0.983597695827484131E+05   -0.987487509846687317E+04    0.734312161803245544E+04   -0.784195225812771729E+12   -0.533515351937697613E+01    1
    0.702211201190948486E+03   -0.337729454040527344E+01    0.387471556663513184E+02    0.797565519809722900E+05   -0.370925888419151306E+04   -0.920751616358757019E+04    0.801424443721771240E+05   -0.955828353762626648E+04    0.708244815468788147E+04    0.726580202579498291E+05    0.209345296025276184E+04    0.555410757660865784E+04   -0.778128616992743164E+12   -0.534515351937697680E+01    1
    0.458019077777862549E+03   -0.112246990203857422E+02    0.531461834907531738E+02    0.781772613525390625E+05    0.231788903474807739E+04   -0.675437599420547485E+04    0.357105493545532227E+05    0.253466069698333740E+04   -0.246802866458892822E+04    0.716431856155395508E+05    0.448451787233352661E+04    0.693791210651397705E+04   -0.766312998300965942E+12   -0.535515351937698103E+01    1
    0.632769346237182617E+03    0.900082111358642578E+02    0.585714995861053467E+02    0.492243289947509766E+05    0.645016133785247803E+03   -0.599430054426193237E+04    0.867727041244506836E+05    0.456574559211730957E+04    0.970524251461029053E+04    0.598766922950744629E+05   -0.355422198772430420E+04   -0.710901767015457153E+04   -0.764980952745270020E+12   -0.536515351937698171E+01    1
    0.842367112636566162E+03   -0.447963356971740723E+02    0.426047503948211670E+02    0.818098068237304688E+05    0.786413848400115967E+04    0.955901443958282471E+04    0.802594423294067383E+05   -0.161659717559814453E+03   -0.164178013801574707E+04    0.612770318984985352E+05   -0.171923190355300903E+04   -0.620152503252029419E+04   -0.737176847349212402E+12   -0.537515351937698238E+01    1
    0.262719213962554932E+03   -0.478472590446472168E+02    0.703305423259735107E+02    0.365310788154602051E+05    0.187551230192184448E+04    0.358389168977737427E+04    0.647776722908020020E+05    0.406805276870727539E+04    0.222065895795822144E+04    0.737425208091735840E+05   -0.709308236837387085E+04    0.862477272748947144E+04   -0.729208514144076416E+12   -0.538515351937698128E+01    1
