    0.798950336059396804E+01    0.267912608662999219E+01    0.150766381855218429E+00    0.307443159635886113E+05    0.132442799819255947E+04    0.769455089870699112E+03    0.643015372770137619E+05    0.570705090065035074E+04   -0.773404284737549460E+03    0.648756287496832010E+05    0.456382279983215085E+03    0.558646676495062729E+04   -0.264835699369953682E+04
    0.782509480968769999E+01    0.270505497909718429E+01    0.147773515919559700E+00    0.513746418620270415E+05   -0.143490435384649709E+04    0.542235113457337093E+03    0.581999092477852828E+05    0.564070120736467470E+04   -0.237160448554071809E+04    0.688515474675066653E+05    0.443994183455186067E+04   -0.931248322628886399E+03   -0.264833021299888742E+04
    0.765760838500164009E+01    0.270569430640460951E+01    0.145128058447625219E+00    0.602394641196837838E+05    0.322329015445064124E+04    0.254307461602294916E+04    0.464083435061579512E+05    0.497403954380439973E+04   -0.585072637256912458E+02    0.594117603197824501E+05    0.356679327566842676E+04    0.175284691305078013E+02   -0.264824859600082391E+04
    0.757075011226528272E+01    0.265786430599905543E+01    0.154597265243618415E+00    0.295404186740620171E+05    0.222565459618864793E+03   -0.193750887910377287E+04    0.780304105065105541E+05   -0.504636295787860854E+04    0.324364968680601123E+03    0.404397386462966751E+05   -0.447062857472127962E+04   -0.362763888786400321E+04   -0.264817978935918245E+04
    0.776125095987150093E+01    0.266156077525505452E+01    0.147837887006729590E+00    0.424069557084843400E+05    0.245640511072050549E+04   -0.126697321479615221E+04    0.737321180311211792E+05   -0.794443298855118337E+04    0.381741289466975240E+04    0.724596045175857726E+05    0.836268764114547957E+04   -0.739569005124566502E+03   -0.264804160270377633E+04
    0.751777087234324437E+01    0.268809282470981259E+01    0.138275771466332159E+00    0.626217647597516625E+05    0.230578003822216715E+04    0.309501043550972690E+04    0.853245509408782236E+05    0.831703778468794735E+04    0.360878610192887299E+04    0.771257815172510454E+05    0.393540207105845820E+04   -0.137879905444892756E+04   -0.264800008009556541E+04
    0.778117589557680489E+01    0.268020321984110410E+01    0.145883621737642827E+00    0.501549708362018500E+05   -0.133539307974195162E+04   -0.143667721283299124E+04    0.704091898655392870E+05   -0.488571804014262034E+04    0.153054270662243721E+04    0.396854116939583109E+05   -0.184453671580642435E+04    0.137161577748244599E+04   -0.264789075884196654E+04
    0.764784763569230375E+01    0.271852635153493338E+01    0.146990649851747812E+00    0.677001400234106550E+05    0.686475748594704601E+04    0.485179572059021848E+04    0.228049550960821798E+05   -0.744065489383435306E+03    0.274708541733364245E+04    0.460408314431187755E+05    0.347059416974416990E+04   -0.170059228588771816E+04   -0.264767751345958050E+04
    0.799092309142493740E+01    0.269898571128366882E+01    0.137472781816378148E+00    0.711321415119711455E+05    0.415789262320480157E+04    0.577077751730586078E+04    0.698292203124531952E+05    0.590046358487569341E+04    0.432255336121294204E+04    0.532140917942780798E+05   -0.190515074035140833E+04    0.356017527184319624E+04   -0.264757448748133356E+04
    0.766973822043849474E+01    0.271648673009892150E+01    0.154738175226785041E+00    0.353933194366420066E+05    0.278601673234293094E+04    0.285934587513190581E+04    0.348027444774709074E+05    0.391209501527388511E+04   -0.250667908845511465E+04    0.242953600740396796E+05    0.231072553228754441E+04   -0.103470194753756368E+04   -0.264740284578911451E+04
    0.798087526720386187E+01   -0.235117879179743738E+02    0.144768900050049748E+00    0.637631493951394295E+05    0.330996741952305183E+04   -0.578132282497307369E+04    0.647797421903257928E+05   -0.255792968612359573E+04    0.446340772262874088E+04    0.623148100206416711E+05    0.747603445953177470E+04   -0.580061328092920849E+04   -0.264710554536421387E+04
    0.773441920669611971E+01    0.268910857413651172E+01    0.151081220281248457E+00    0.526899885014780448E+05    0.621904460912181548E+04    0.283222111504511304E+03    0.587894065089618671E+05    0.156238607642859620E+04   -0.182455990850013904E+04    0.517995604560844222E+05    0.314536222142787119E+04    0.117801433958010921E+04   -0.264704805178930519E+04
    0.790349064052544747E+01    0.268101114153786568E+01    0.151202303697999890E+00    0.324440383862869203E+05    0.304693051551837834E+04    0.103869130491067313E+04    0.647396631736004856E+05   -0.248565524585274306E+04    0.922735744882451172E+03    0.771001586409899610E+05    0.678774261648830725E+04   -0.120583947926963629E+04   -0.264704093556302314E+04
    0.762707973311551246E+01    0.265448604818745082E+01    0.154368760660309134E+00    0.199465862870565979E+05    0.957253651183366401E+02   -0.302799600370758299E+03    0.845116748447162681E+05   -0.380759720446687015E+04    0.221870425992701985E+04    0.485058679826101506E+05    0.134808806526150329E+04   -0.179600955893118862E+04   -0.264701426657824823E+04
    0.756546127020971682E+01    0.268804265314463464E+01    0.138524551549682434E+00    0.595486109200206556E+05    0.540158863339666277E+04    0.436710782711715729E+04    0.778303503330653912E+05    0.725052249128316816E+04    0.396523061558051813E+04    0.364019425403940404E+05   -0.101938097914045352E+04   -0.220127760891262369E+04   -0.264692795623526899E+04
    0.782200282850337292E+01    0.268810657992392521E+01    0.143920919203863712E+00    0.580922035946513279E+05    0.263708203195932310E+04    0.520046561283207666E+03    0.670628010778649914E+05   -0.148482240192805102E+04    0.502981221478043790E+04    0.459927240724605726E+05    0.150224984347928057E+04    0.104053516243411923E+04   -0.264692665318615127E+04
    0.760263826378478758E+01    0.271619853724760674E+01    0.137097344669234622E+00    0.982152369471562270E+05    0.628685524079371953E+04    0.100504823383115054E+05    0.570099739492094959E+05    0.622885937223760538E+04    0.604547985956152115E+04    0.351266673928928285E+05   -0.395125442986689495E+04   -0.342837565186238498E+04   -0.264687243303531659E+04
    0.787155527998600046E+01    0.264860937402542618E+01    0.151668580154763422E+00    0.191982249891302272E+05    0.611604453420163964E+03    0.756580223268640566E+02    0.802099229011775169E+05    0.961486431893289046E+04    0.618127340970559999E+03    0.425087512195254531E+05   -0.269614292724368624E+03    0.451186578770897722E+04   -0.264686245695541538E+04
    0.789386857356001048E+01    0.269523143322084024E+01    0.145077978326533075E+00    0.788013433697488508E+05    0.517554384861624658E+04   -0.170468412076218556E+03    0.286780980852728862E+05    0.515996808801175121E+03    0.207244597679805156E+04    0.462753558931704101E+05   -0.644019175549334818E+03   -0.576230957502483670E+04   -0.264685997613177688E+04
    0.797448793289219093E+01    0.264413937677001343E+01    0.147235998876724866E+00    0.160418974324927894E+05   -0.104346233552825220E+04    0.211263688279886935E+03    0.976748368804250204E+05   -0.298790165709322991E+04    0.112769559714210700E+05    0.454498348950732106E+05   -0.448124920967020171E+04   -0.359611222009195671E+04   -0.264674810952801909E+04
    0.789171753432800482E+01    0.267579749462862537E+01    0.146229479898680570E+00    0.627236644133673690E+05   -0.709149178377448607E+03   -0.351286050127108638E+04    0.660976299037637509E+05    0.138941148448073500E+04    0.601968626949933969E+04    0.550005894119252916E+05    0.422777033852262866E+04    0.350988174999708053E+04   -0.264672832259714733E+04
    0.746091353192368967E+01    0.268921307690874301E+01    0.143053265924078854E+00    0.460945483129618151E+05    0.315404421355379509E+04    0.319106211890116447E+04    0.723530542729024746E+05    0.613683649584083378E+04    0.431613697362520543E+04    0.411425764284881443E+05    0.551197868170971105E+03   -0.172609832386324001E+04   -0.264670909248769294E+04
    0.774004216593451932E+01    0.262110901113776151E+01    0.152126660719897666E+00    0.314906358622236876E+05    0.251296222782883251E+04   -0.289682443440046973E+04    0.863827438923440932E+05    0.289385278348164320E+03    0.106308780988517610E+05    0.507706019663332772E+05   -0.446952202667346228E+04    0.402901509800706322E+03   -0.264665399486945489E+04
    0.789814861081057629E+01    0.269901426914786668E+01    0.136585995637889701E+00    0.683797332794185932E+05    0.346110727352963340E+04    0.624886038856026062E+04    0.777512847949557327E+05    0.831207043907691877E+04    0.583505330975717334E+04    0.270337926923053528E+05    0.502931482365606826E+03   -0.703020604250375982E+03   -0.264665094617172281E+04
    0.776446315432786882E+01    0.264439803704472354E+01    0.152581757803004703E+00    0.322807106400211705E+05    0.266064994733123103E+04   -0.181756706986138238E+04    0.721460312592492410E+05    0.210077055565586852E+04    0.790761743535475216E+04    0.416880381403025749E+05   -0.518958240993821801E+04   -0.113876895208069709E+04   -0.264663918696205292E+04
    0.776770742987595852E+01    0.270771002126521410E+01    0.149675496020676563E+00    0.591068900569544712E+05    0.471376717274185467E+04    0.176757580235062505E+04    0.350591812651171786E+05   -0.339965028484720051E+03   -0.644615046983398997E+03    0.257165362614902260E+05    0.296532194668297871E+04   -0.421080943564688141E+03   -0.264663657677445917E+04
    0.787691778514316443E+01    0.271074128858231234E+01    0.143851842447055484E+00    0.526318649031789391E+05    0.317823381664778071E+04    0.552422065751815353E+04    0.281161532941088008E+05    0.313468364622352783E+04    0.339640045212812083E+03    0.467050074276665109E+05   -0.691913533029605219E+03   -0.381359974152361019E+04   -0.264662223974004246E+04
    0.746097229705652953E+01    0.269856344917509716E+01    0.140588216088869039E+00    0.604698374278837218E+05    0.501067349409428971E+03    0.354842979235877738E+04    0.909543778907994565E+05    0.986038597623829446E+04    0.420577912800133163E+03    0.886240901979341288E+05    0.450405041221784722E+04    0.865586923832602224E+03   -0.264659035403743155E+04
    0.784985185927816254E+01    0.273937453251966190E+01    0.147823332894724629E+00    0.767017872607620957E+05    0.288195677678285665E+04    0.646140919081832726E+04    0.571752414787986490E+05    0.434066982941829519E+04   -0.455580980999885287E+04    0.414353237709022651E+05   -0.116927918721437209E+04   -0.218203764125934276E+04   -0.264658663373631725E+04
    0.785745721025209320E+01    0.267127816023844389E+01    0.147553009044141176E+00    0.509958177192368748E+05    0.372500801292862707E+04   -0.121638693102966818E+04    0.576211651061726006E+05   -0.264707046330862795E+03    0.239509696515658561E+04    0.504576437245207344E+05   -0.374877547128291508E+04   -0.737385066872966036E+03   -0.264657064871395278E+04
    0.782052944480474110E+01    0.271892083107081817E+01    0.148408628499209161E+00    0.785536733742446522E+05    0.262885510877699380E+04    0.122386969325360860E+04    0.460881859880917909E+05   -0.110376329747859018E+03    0.828505061412497525E+02    0.476775864951609547E+05    0.548777956387976155E+04   -0.537122069915043903E+04   -0.264655648626300399E+04
    0.761104813330151941E+01    0.270304882726277640E+01    0.134171486025488645E+00    0.914901362448456784E+05    0.393765999384153838E+04    0.809845795925072343E+04    0.786450502122302423E+05    0.719677943096562922E+04    0.509669733978611748E+04    0.638582514037405635E+05    0.644530424264002249E+04    0.215431854393560570E+03   -0.264654499140288453E+04
    0.793056274024267793E+01    0.274173214005801924E+01    0.150897892671535194E+00    0.725480860446579754E+05    0.636410671128616741E+03    0.448831046826665079E+04    0.182276589871413744E+05    0.164721877503868791E+04   -0.712838576306171831E+03    0.589142140803702350E+05   -0.146217868659276155E+04   -0.377749404016961080E+04   -0.264651933775809766E+04
    0.793851788090965993E+01    0.265647093640382082E+01    0.151313000356704780E+00    0.325069224383800174E+05    0.240060688692555232E+04   -0.865015175896469373E+03    0.753352740563939587E+05   -0.434188220101956904E+04    0.385357766614951697E+04    0.861986070009278046E+05    0.936039852326189975E+04    0.112329182077873884E+04   -0.264647411364656318E+04
    0.786855532574361582E+01    0.265107288821349130E+01    0.151984693515193003E+00    0.407714991610077996E+05   -0.856793798488498965E+03   -0.434189381383588261E+04    0.571075805235482185E+05    0.510588578726375908E+04    0.223606488123466534E+04    0.357348298865662509E+05    0.315085361991484842E+04    0.578559780571808460E+03   -0.264646695134143829E+04
    0.763471837333417547E+01    0.265446383826795795E+01    0.149306103154283332E+00    0.477376305106572254E+05   -0.376497014463296000E+04   -0.582032846319805867E+04    0.848765574791887047E+05   -0.381850531734079368E+04    0.288355513122804632E+04    0.683978473449035955E+05    0.208947891669635146E+04   -0.526213156693427391E+04   -0.264641115397382737E+04
    0.788889946198545822E+01    0.271299499508559450E+01    0.138531071003214740E+00    0.855318549647949694E+05    0.538943001889768857E+04    0.755838274647734306E+04    0.714779468347476359E+05    0.796883265027411289E+04   -0.109961086946929890E+04    0.554503031033901279E+05   -0.682788224967706583E+03   -0.420263293916171733E+04   -0.264639386223688825E+04
    0.787669455469697422E+01    0.275448095446817831E+01    0.151146966511639697E+00    0.883416191935990209E+05    0.106547824314754944E+05    0.909483740768479583E+04    0.336473370298602240E+05    0.160577762647322243E+04   -0.214410976969119383E+04    0.914224222148425179E+05    0.938399151566727051E+04    0.308678573080671413E+03   -0.264637304503352561E+04
    0.779095180712919610E+01    0.269430293571102197E+01    0.142945300781328111E+00    0.496116019960809208E+05    0.925629335538807936E+03    0.238266117493784986E+04    0.485553915712813614E+05    0.545626717765866488E+04    0.963862544082268414E+03    0.440744221768323914E+05   -0.322528901890129373E+04    0.530826381512725902E+03   -0.264633626623267810E+04
    0.788289033303763720E+01    0.268019847457910032E+01    0.148772604679425241E+00    0.394124382127184508E+05    0.135284442830783973E+04    0.133746449751561158E+03    0.668742955283130868E+05   -0.409003808863838594E+04    0.998800310453402744E+03    0.341332998745940422E+05   -0.339070433160072935E+04   -0.871886215126953857E+03   -0.264630689994480554E+04
    0.782283093684989250E+01    0.270206135975530515E+01    0.143811653954213914E+00    0.706399620618464833E+05    0.810987967740155727E+04    0.327117604341663491E+04    0.581481866361723660E+05   -0.413736205337730553E+03    0.228616648929788380E+04    0.579951540041006447E+05    0.216257762673484740E+04    0.453934277368750008E+04   -0.264623408186002871E+04
    0.759683202020875203E+01    0.271477042280112357E+01    0.145579748190678482E+00    0.831496545651413617E+05    0.871986244482534676E+04    0.393870065831057582E+04    0.132679750362020459E+05    0.116859568045057222E+04    0.129144720176725809E+04    0.478045600699639908E+05    0.901489921525126476E+02   -0.564829813694517179E+04   -0.264622448415474310E+04
    0.793362075641164388E+01    0.265840396402433043E+01    0.147834992370888541E+00    0.248116381398361627E+05    0.277437701938369401E+03    0.166395379513082617E+03    0.941262392398863740E+05   -0.328852645433704856E+04    0.820668397403978088E+04    0.444948596283678271E+05   -0.357546732054936456E+04   -0.506226078619554664E+04   -0.264619309269521864E+04
    0.763163459488615281E+01    0.270270587806274420E+01    0.135855675666238324E+00    0.831819324716856063E+05    0.379965579860385969E+04    0.723180896010771175E+04    0.654664295919445140E+05    0.685049604978208026E+04    0.421724932201459887E+04    0.388438008572872859E+05   -0.186495129177379272E+04    0.176277745956121498E+04   -0.264616903409544511E+04
    0.765474691581242261E+01    0.272687664731661528E+01    0.150456071780268708E+00    0.585519406625789561E+05    0.284324494956963872E+04    0.345577926991969662E+04    0.151455445761128631E+05    0.140877475480971793E+04    0.218466828436892229E+02    0.570817513195976426E+05    0.372131992095434998E+04    0.625455406614924050E+04   -0.264614792753528127E+04
    0.765129433311631058E+01    0.268263291644596791E+01    0.149682779244440733E+00    0.651594744550413016E+05   -0.280702213254267372E+04   -0.507972699263911272E+04    0.470137987998303433E+05    0.292341439413436046E+04    0.345296086678343909E+04    0.662678744581949286E+05    0.379200585306513267E+04    0.197649893420345279E+04   -0.264613064983174490E+04
    0.774217259026929927E+01    0.270865589529698525E+01    0.133353761882745725E+00    0.996502821140583546E+05    0.472363551913020274E+04    0.111751976725336954E+05    0.782627224678815110E+05    0.589808746503553812E+04    0.444025264335432803E+04    0.335429653022982020E+05    0.346750502837114072E+04   -0.315935045082421038E+04   -0.264613018839059441E+04
    0.785230171495394380E+01    0.272633203269798230E+01    0.145835848241957777E+00    0.837487362891964440E+05    0.668554892854077298E+04    0.508006410452975069E+04    0.297340071617879803E+05    0.153549979889462611E+04   -0.488293091703656728E+03    0.444031523528323523E+05    0.192946325622910399E+04   -0.418789406198955567E+04   -0.264611888615908310E+04
    0.766463891747837600E+01    0.264456287404321699E+01    0.148980885914588329E+00    0.244651579133756895E+05   -0.137614979628324249E+04   -0.173148815686731427E+04    0.962184981234312436E+05   -0.101733847006922042E+04    0.117689375112102989E+05    0.608421260518212221E+05    0.478874299970557240E+04   -0.127457817101626324E+04   -0.264610408348705460E+04
    0.772220511403386567E+01    0.276896904293670332E+01    0.154873451854021960E+00    0.968267613711388403E+05    0.680227122762815088E+04    0.810562923124102690E+04    0.314671856466105528E+05    0.329436710901447623E+04   -0.341679188464602976E+04    0.787736745501385594E+05   -0.301133793103213975E+03   -0.491855226293347732E+04   -0.264610021405573298E+04
    0.784858673414317476E+01    0.268533401338724786E+01    0.146129829725149846E+00    0.252225451993168936E+05   -0.287222586811028259E+04    0.178535564608397476E+04    0.727774054948296398E+05   -0.886790867062172038E+04    0.299135113611501811E+04    0.948175892392440437E+05   -0.166724560083925053E+04   -0.436871679514658354E+04   -0.264609496509271321E+04
    0.741812349567180096E+01    0.269563611290357130E+01    0.145819898949884202E+00    0.505177217690806137E+05    0.607695786218811827E+04    0.321509305430887252E+04    0.594913841762394150E+05    0.727518916287914908E+04   -0.263495758601440684E+03    0.435906276860234211E+05    0.396217910730636731E+04   -0.520457997558220541E+03   -0.264607481853550735E+04
    0.775439989883467629E+01    0.270099961296590152E+01    0.149494588808893714E+00    0.574023898641113919E+05    0.599238469042492216E+04    0.135395281423259394E+04    0.722458647132561309E+05   -0.519334987976520188E+04   -0.440864953034164273E+03    0.650090922324496642E+05   -0.426986191231926932E+04   -0.234850428192132540E+04   -0.264604454489537102E+04
    0.794698509616755366E+01    0.267510270460979882E+01    0.143589976238267580E+00    0.222479659981064979E+05   -0.265869003130932560E+04    0.182587801737623499E+04    0.955840502104656625E+05   -0.859582297420004579E+04    0.625672270033215136E+04    0.453165647775001489E+05    0.424675775098938720E+04   -0.245949036515431908E+04   -0.264600310003321192E+04
    0.773367574718383821E+01    0.262900559752534946E+01    0.154322857730966073E+00    0.247280941295286430E+05    0.213656182756988392E+04   -0.164053184556772021E+04    0.615116101515463088E+05    0.240187291276143515E+04    0.321527985501340572E+04    0.341760059620965185E+05   -0.653935034578598106E+03   -0.276728278221228993E+04   -0.264598399737997988E+04
    0.743847977753676304E+01    0.270375121547215258E+01    0.140630725136348167E+00    0.739153859199727449E+05   -0.182606362926510837E+04    0.235524240663434739E+04    0.454766920574186661E+05    0.482378157352205835E+04    0.406679974170956484E+04    0.495870638012913987E+05    0.412340269276583786E+04    0.296095035565179069E+04   -0.264597703722574579E+04
    0.773067325639821146E+01    0.268788449002180130E+01    0.137020086652242912E+00    0.519357965764229957E+05    0.604299738370258365E+04    0.645776469632556018E+04    0.670869041157681495E+05    0.826643913162069657E+04    0.640003137705638073E+04    0.495323240872410606E+05   -0.318703747707387538E+04   -0.418520506810850475E+04   -0.264596420446318007E+04
    0.795890410132602710E+01    0.268537353397971401E+01    0.145118817949827700E+00    0.610277657298979902E+05    0.422327739172316706E+04    0.115045678751134346E+03    0.396951307511139021E+05    0.559770313560628438E+03    0.489669072427751416E+04    0.372025717074887652E+05   -0.118521273046555689E+04   -0.191649628983916227E+04   -0.264596419482778538E+04
    0.790468843707972812E+01    0.269087987194509992E+01    0.138553326258129078E+00    0.600543400814541455E+05    0.576347390639095556E+04    0.504368116856717916E+04    0.942602761436623405E+05    0.115199301952329952E+05    0.244285249408681102E+04    0.503347573342660253E+05   -0.397486688314558796E+04   -0.342340820301416989E+04   -0.264594243769158811E+04
    0.766176150450589066E+01    0.272651690264682145E+01    0.143896845022694425E+00    0.665860663284015463E+05    0.464038744379911259E+04    0.811541756738668482E+04    0.777000759693484288E+05    0.711808739758119100E+04   -0.280888767254621143E+04    0.822511746193192812E+05    0.594651907677418876E+04    0.469565678879334882E+02   -0.264593229221216779E+04
    0.780023805900651102E+01    0.268855288253786284E+01    0.147871471014495409E+00    0.675983954423196992E+05    0.782077912102674418E+04   -0.132397166974333231E+03    0.683366811640836968E+05   -0.252508184310223123E+04    0.270024704920820705E+04    0.648394237642727021E+05    0.626518713691866742E+04    0.591471394132917430E+04   -0.264592924316814924E+04
    0.794755772112745529E+01    0.271344874113366075E+01    0.146747960819590961E+00    0.775479153455861669E+05    0.588961750356810444E+04    0.241064347622675177E+04    0.234455396856436528E+05   -0.111433197141050596E+04    0.140531786786145040E+04    0.327506296108631213E+05    0.581038705023771058E+03   -0.298935169281579692E+04   -0.264591366433583289E+04
    0.752008678971584743E+01    0.271800473427339284E+01    0.143127013746028764E+00    0.645876511893882634E+05    0.230866809301451849E+04    0.627605213589406503E+04    0.323007986215969395E+05    0.377478093721309870E+04    0.233730177033698828E+04    0.342613775941060085E+05    0.241706229681652985E+04   -0.117237458225037722E+04   -0.264588672255299161E+04
    0.777517424446241634E+01    0.273024813670501487E+01    0.144704768077504431E+00    0.856567141582408512E+05    0.666651722022586546E+04    0.696255179402397516E+04    0.312742693882176027E+05    0.210779616924958236E+04    0.726807169117599187E+03    0.310688563556972731E+05    0.286492872156121757E+04   -0.371781328376528290E+04   -0.264586772173386726E+04
    0.788030600399847181E+01    0.270987177677169200E+01    0.143453469151768542E+00    0.492661991585324358E+05    0.276570173362921469E+04    0.550822708975834939E+04    0.743210777142032166E+05    0.625477535720808555E+04   -0.216701007606766780E+04    0.359473592951879255E+05   -0.117858028348661924E+04   -0.445054547692737287E+04   -0.264586354782108629E+04
    0.765816440999335768E+01    0.267963278840115038E+01    0.150584559852982913E+00    0.459350126313876171E+05    0.463845749540312590E+04   -0.467333823731623852E+02    0.680312265786943317E+05   -0.663658279632470385E+04    0.448054003764144636E+04    0.670339758291554172E+05    0.816796636800488704E+04   -0.192531325938593136E+04   -0.264582148372579013E+04
    0.788160346417614477E+01    0.270362376629020673E+01    0.144674028486027506E+00    0.487124778178316628E+05    0.302841941856331141E+04    0.385590372431955120E+04    0.491140745493995637E+05    0.565977630543562736E+04   -0.166815582528091454E+03    0.499639734154991675E+05   -0.226821705437753371E+04   -0.432582606040513292E+04   -0.264580810147892271E+04
    0.747790801683368489E+01    0.270343951365541102E+01    0.136740257083129008E+00    0.785599554306280188E+05    0.461353236565764382E+04    0.724876850181412010E+04    0.717832707871445164E+05    0.645756244587246147E+04    0.493270455998538091E+04    0.938596632644982601E+05    0.114367972745598217E+04   -0.106540571829003693E+04   -0.264579582397337708E+04
    0.752963640658622335E+01    0.267738376677364442E+01    0.153851492417856783E+00    0.383502012190242240E+05    0.192943288259075712E+04   -0.107299747685468037E+04    0.603738666416086780E+05   -0.306071352049561938E+02   -0.900059268630353472E+03    0.541740093947147107E+05    0.498200263766888565E+04   -0.151676274818199499E+04   -0.264579173112630906E+04
    0.749042057423529073E+01    0.270215296500757063E+01    0.137276082965008261E+00    0.726460057227325742E+05    0.452663024251313436E+04    0.647858946191820633E+04    0.832809004833785439E+05    0.761869839750849314E+04    0.723490339295161812E+04    0.290854017071300332E+05   -0.260833344127518012E+04   -0.192801139801168233E+04   -0.264578744846792188E+04
    0.765598574416690081E+01    0.269595056747431272E+01    0.144004315678856881E+00    0.438459048238262912E+05    0.177101150162114982E+04    0.350862702653692531E+04    0.744529946122743568E+05   -0.548994403158005116E+04    0.180826316125305539E+04    0.426430294257351852E+05    0.387471926044789825E+04   -0.498171433899486419E+04   -0.264578559990113445E+04
    0.766717938989570769E+01    0.270411427852027941E+01    0.134032234507137832E+00    0.923494192662256246E+05    0.113701881369210023E+05    0.110223065046119627E+05    0.708451714677377749E+05    0.604294640073570827E+04    0.566357086734784025E+04    0.513493416896242925E+05    0.632117413236894845E+04   -0.327893518337519072E+04   -0.264578428262932130E+04
    0.759054123733005692E+01    0.266563655245948894E+01    0.151032057964409355E+00    0.316772072442869830E+05    0.300865158909604543E+04    0.300654245847415496E+02    0.736210963660496054E+05    0.341617174320227195E+04    0.241963766510291816E+04    0.438294790287904761E+05    0.349449631669319433E+04    0.253794072324934405E+03   -0.264571289835919606E+04
    0.763009789521666626E+01    0.274366222994650855E+01    0.145445115881189135E+00    0.875860134915303206E+05    0.855495941476126609E+04    0.104347987858344277E+05    0.380865640920588630E+05    0.475710393895666857E+04   -0.225335080522822273E+04    0.745771479470918421E+05    0.896390781841650823E+04   -0.136070533701710792E+04   -0.264571080368917546E+04
    0.792147532803804744E+01    0.270476587249621048E+01    0.141263456754907396E+00    0.655912529284533230E+05    0.455346828705525513E+04    0.505426393745047153E+04    0.654795879733198963E+05    0.726419592699144596E+04   -0.348368953560473528E+03    0.587622883076905928E+05    0.339408594306695340E+04   -0.351152157726488349E+04   -0.264570606557735528E+04
    0.765067222112765410E+01    0.263725729220712424E+01    0.153025526416161350E+00    0.305287865886247455E+05   -0.885850050986530277E+03   -0.367429490186839575E+04    0.625771248661373975E+05    0.343317861410571959E+04    0.507409687575814041E+04    0.379719058070697138E+05   -0.104920119693575839E+04    0.346200955430515933E+04   -0.264570553627039590E+04
    0.768761705180977106E+01    0.271027649862602971E+01    0.138391489045324861E+00    0.788659287919820636E+05    0.373063062895949952E+04    0.723536728105564362E+04    0.800172468499863899E+05    0.960074896032065772E+04    0.446100337685428531E+04    0.839689820147342689E+05    0.192423213614376891E+04   -0.173409221420427730E+04   -0.264569437166260013E+04
